surface,tourney_level,best_of,round,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before
0.0,2,3,2,35.0,5.4337,-6.6,1,7.67,1.83,-1.17,0,1015.38641,1033.11687
0.0,2,3,2,-35.0,-5.4337,6.6,0,-7.67,-1.83,1.17,0,1033.11687,1015.38641
0.0,2,3,2,14.0,4.6347,-8.2,1,-2.43,5.3,-4.4,0,1086.04243,1062.01679
0.0,2,3,2,-14.0,-4.6347,8.2,0,2.43,-5.3,4.4,0,1062.01679,1086.04243
0.0,2,3,2,-3.0,-2.3979,4.4,1,8.09,-0.09,-1.21,0,924.81177,1047.1017
0.0,2,3,2,3.0,2.3979,-4.4,0,-8.09,0.09,1.21,0,1047.1017,924.81177
0.0,2,3,2,32.0,5.4161,-2.6,1,0.57,3.73,-2.57,0,1066.12523,1096.36533
0.0,2,3,2,-32.0,-5.4161,2.6,0,-0.57,-3.73,2.57,0,1096.36533,1066.12523
0.0,2,3,2,-16.0,-4.6821,0.6,1,-1.75,-0.75,-5.0,0,1060.94233,1049.80492
0.0,2,3,2,16.0,4.6821,-0.6,0,1.75,0.75,5.0,0,1049.80492,1060.94233
0.0,2,3,2,-178.0,-5.9738,4.9,1,-2.0,2.2,4.8,0,976.26706,1049.85608
0.0,2,3,2,178.0,5.9738,-4.9,0,2.0,-2.2,-4.8,0,1049.85608,976.26706
0.0,2,3,2,25.0,5.1705,-1.9,1,0.77,3.5,-1.77,0,1060.48902,947.74835
0.0,2,3,2,-25.0,-5.1705,1.9,0,-0.77,-3.5,1.77,0,947.74835,1060.48902
0.0,2,3,2,62.0,6.142,-5.5,1,6.43,-0.3,-2.83,0,1042.32699,1028.80169
0.0,2,3,2,-62.0,-6.142,5.5,0,-6.43,0.3,2.83,0,1028.80169,1042.32699
0.0,2,3,2,-39.0,-5.4337,-4.8,1,0.0,3.0,-10.5,0,1192.05862,1020.7979
0.0,2,3,2,39.0,5.4337,4.8,0,-0.0,-3.0,10.5,0,1020.7979,1192.05862
0.0,6,5,1,74.0,9.1093,-9.0,1,0.2,-0.9,0.5,0,1582.25907,1071.47199
0.0,6,5,1,-74.0,-9.1093,9.0,0,-0.2,0.9,-0.5,0,1071.47199,1582.25907
0.0,6,5,1,26.0,3.7612,-6.7,1,8.74,-0.24,-5.24,0,1017.83076,1030.25488
0.0,6,5,1,-26.0,-3.7612,6.7,0,-8.74,0.24,5.24,0,1030.25488,1017.83076
0.0,6,5,1,-14.0,-4.8442,-1.5,1,2.0,-3.65,2.4,0,1105.66608,1130.84155
0.0,6,5,1,14.0,4.8442,1.5,0,-2.0,3.65,-2.4,0,1130.84155,1105.66608
0.0,6,5,1,43.0,6.3596,6.1,1,-3.24,-1.34,-3.77,0,1111.41152,1032.20222
0.0,6,5,1,-43.0,-6.3596,-6.1,0,3.24,1.34,3.77,0,1032.20222,1111.41152
0.0,6,5,1,-24.0,-6.0868,-7.9,1,-3.22,-0.92,1.42,0,1131.27634,1198.68106
0.0,6,5,1,24.0,6.0868,7.9,0,3.22,0.92,-1.42,0,1198.68106,1131.27634
0.0,6,5,1,26.0,5.1818,-7.7,1,-4.33,2.69,-1.08,0,1072.30974,1047.12145
0.0,6,5,1,-26.0,-5.1818,7.7,0,4.33,-2.69,1.08,0,1047.12145,1072.30974
0.0,6,5,1,-159.0,-6.2126,-2.9,1,0.0,0.0,0.0,0,998.78535,1138.44477
0.0,6,5,1,159.0,6.2126,2.9,0,-0.0,-0.0,-0.0,0,1138.44477,998.78535
0.0,6,5,1,67.0,7.2277,5.3,1,2.6,-0.11,0.38,0,1193.05575,1025.69163
0.0,6,5,1,-67.0,-7.2277,-5.3,0,-2.6,0.11,-0.38,0,1025.69163,1193.05575
0.0,6,5,1,38.0,7.4489,-1.0,1,-5.3,-0.1,-0.4,0,1392.22415,1080.75635
0.0,6,5,1,-38.0,-7.4489,1.0,0,5.3,0.1,0.4,0,1080.75635,1392.22415
0.0,6,5,1,48.0,5.8721,-6.3,1,-0.39,3.45,-1.89,0,1004.99052,936.76538
0.0,6,5,1,-48.0,-5.8721,6.3,0,0.39,-3.45,1.89,0,936.76538,1004.99052
0.0,6,5,1,35.0,5.7683,11.9,1,1.71,0.17,-1.29,0,1178.34138,1041.90195
0.0,6,5,1,-35.0,-5.7683,-11.9,0,-1.71,-0.17,1.29,0,1041.90195,1178.34138
0.0,6,5,1,96.0,7.057,6.5,1,4.45,-1.67,-4.12,0,1294.23792,1140.40335
0.0,6,5,1,-96.0,-7.057,-6.5,0,-4.45,1.67,4.12,0,1140.40335,1294.23792
0.0,6,5,1,99.0,6.6783,2.0,1,1.3,1.9,1.2,0,1095.79303,972.48149
0.0,6,5,1,-99.0,-6.6783,-2.0,0,-1.3,-1.9,-1.2,0,972.48149,1095.79303
0.0,6,5,1,-5.0,-3.091,10.5,1,2.7,0.37,-0.07,1,1226.05615,1120.42119
0.0,6,5,1,5.0,3.091,-10.5,0,-2.7,-0.37,0.07,-1,1120.42119,1226.05615
0.0,6,5,1,92.0,6.4552,2.1,1,0.0,0.0,0.0,0,1143.43611,1000.0
0.0,6,5,1,-92.0,-6.4552,-2.1,0,-0.0,-0.0,-0.0,0,1000.0,1143.43611
0.0,6,5,1,48.0,8.2207,-9.7,1,3.23,0.6,-0.38,0,1382.72624,1105.507
0.0,6,5,1,-48.0,-8.2207,9.7,0,-3.23,-0.6,0.38,0,1105.507,1382.72624
0.0,6,5,1,-26.0,-5.4723,3.8,1,-1.8,0.8,0.6,0,1070.88152,1057.70444
0.0,6,5,1,26.0,5.4723,-3.8,0,1.8,-0.8,-0.6,0,1057.70444,1070.88152
0.0,6,5,1,-57.0,-5.1358,-6.1,1,-3.2,1.5,3.0,0,978.74941,1009.30919
0.0,6,5,1,57.0,5.1358,6.1,0,3.2,-1.5,-3.0,0,1009.30919,978.74941
0.0,6,5,1,-9.0,-5.0499,-4.1,1,-3.0,1.2,-0.9,1,1195.88011,1182.88437
0.0,6,5,1,9.0,5.0499,4.1,0,3.0,-1.2,0.9,-1,1182.88437,1195.88011
0.0,6,5,1,39.0,6.4118,8.6,1,7.18,-0.31,-0.81,0,1208.0844,1031.84547
0.0,6,5,1,-39.0,-6.4118,-8.6,0,-7.18,0.31,0.81,0,1031.84547,1208.0844
0.0,6,5,1,-39.0,-5.1533,-16.6,1,2.11,0.55,-2.33,0,1068.9466,1016.92174
0.0,6,5,1,39.0,5.1533,16.6,0,-2.11,-0.55,2.33,0,1016.92174,1068.9466
0.0,6,5,1,-34.0,-5.5452,-9.3,1,2.75,-0.1,-0.45,0,1062.7377,1131.12785
0.0,6,5,1,34.0,5.5452,9.3,0,-2.75,0.1,0.45,0,1131.12785,1062.7377
0.0,6,5,1,116.0,7.6587,2.0,1,0.0,0.0,0.0,0,1320.50856,981.58753
0.0,6,5,1,-116.0,-7.6587,-2.0,0,-0.0,-0.0,-0.0,0,981.58753,1320.50856
0.0,6,5,1,-78.0,-7.6971,-1.6,1,0.0,0.0,0.0,0,1061.18144,1336.99073
0.0,6,5,1,78.0,7.6971,1.6,0,-0.0,-0.0,-0.0,0,1336.99073,1061.18144
0.0,6,5,1,-63.0,-5.4381,15.7,1,15.78,0.78,-1.11,0,1082.11169,1004.04872
0.0,6,5,1,63.0,5.4381,-15.7,0,-15.78,-0.78,1.11,0,1004.04872,1082.11169
0.0,6,5,1,-21.0,-4.4543,-12.1,1,5.25,3.25,-7.75,0,1200.75402,1016.30106
0.0,6,5,1,21.0,4.4543,12.1,0,-5.25,-3.25,7.75,0,1016.30106,1200.75402
0.0,6,5,1,80.0,7.2668,-0.6,1,4.45,1.82,1.0,0,1301.33262,946.22184
0.0,6,5,1,-80.0,-7.2668,0.6,0,-4.45,-1.82,-1.0,0,946.22184,1301.33262
0.0,6,5,1,-3.0,-4.7185,2.2,1,3.56,1.19,-0.46,2,1283.46428,1117.55206
0.0,6,5,1,3.0,4.7185,-2.2,0,-3.56,-1.19,0.46,-2,1117.55206,1283.46428
0.0,6,5,1,41.0,5.5255,-3.0,1,10.08,-0.92,-1.5,1,1043.98161,1057.89448
0.0,6,5,1,-41.0,-5.5255,3.0,0,-10.08,0.92,1.5,-1,1057.89448,1043.98161
0.0,6,5,1,-67.0,-5.4467,6.4,1,5.63,-2.27,-1.5,1,1227.49645,1076.7389
0.0,6,5,1,67.0,5.4467,-6.4,0,-5.63,2.27,1.5,-1,1076.7389,1227.49645
0.0,6,5,1,111.0,8.293,4.8,1,0.0,0.0,0.0,0,1347.12831,966.73261
0.0,6,5,1,-111.0,-8.293,-4.8,0,-0.0,-0.0,-0.0,0,966.73261,1347.12831
0.0,6,5,1,149.0,8.3696,2.9,1,0.0,0.0,0.0,0,1264.53478,974.06396
0.0,6,5,1,-149.0,-8.3696,-2.9,0,-0.0,-0.0,-0.0,0,974.06396,1264.53478
0.0,6,5,1,-22.0,-5.3423,2.2,1,-3.0,0.7,0.2,0,1083.51433,1127.8798
0.0,6,5,1,22.0,5.3423,-2.2,0,3.0,-0.7,-0.2,0,1127.8798,1083.51433
0.0,6,5,1,-12.0,-4.0431,-2.2,1,-0.8,-2.33,1.87,0,1052.26083,1030.51696
0.0,6,5,1,12.0,4.0431,2.2,0,0.8,2.33,-1.87,0,1030.51696,1052.26083
0.0,6,5,1,-26.0,-6.0707,8.4,1,-4.02,-2.1,-0.3,-1,1206.62217,1242.10764
0.0,6,5,1,26.0,6.0707,-8.4,0,4.02,2.1,0.3,1,1242.10764,1206.62217
0.0,6,5,1,50.0,6.2558,9.8,1,-7.2,1.3,-2.4,0,1205.843,1072.96638
0.0,6,5,1,-50.0,-6.2558,-9.8,0,7.2,-1.3,2.4,0,1072.96638,1205.843
0.0,6,5,1,-37.0,-5.6384,-13.3,1,-1.34,0.33,-3.34,0,1050.75406,1060.26871
0.0,6,5,1,37.0,5.6384,13.3,0,1.34,-0.33,3.34,0,1060.26871,1050.75406
0.0,6,5,1,21.0,4.7449,0.7,1,2.47,0.38,-1.47,0,1040.56218,1012.1025
0.0,6,5,1,-21.0,-4.7449,-0.7,0,-2.47,-0.38,1.47,0,1012.1025,1040.56218
0.0,6,5,1,690.0,8.0104,7.9,1,0.0,0.0,0.0,0,1267.2702,998.00685
0.0,6,5,1,-690.0,-8.0104,-7.9,0,-0.0,-0.0,-0.0,0,998.00685,1267.2702
0.0,6,5,1,219.0,7.7402,-5.4,1,0.0,0.0,0.0,2,1275.38048,982.57647
0.0,6,5,1,-219.0,-7.7402,5.4,0,-0.0,-0.0,-0.0,-2,982.57647,1275.38048
0.0,6,5,1,49.0,5.7333,-4.9,1,6.1,-3.1,0.17,0,1104.35659,1013.42424
0.0,6,5,1,-49.0,-5.7333,4.9,0,-6.1,3.1,-0.17,0,1013.42424,1104.35659
0.0,6,5,1,10.0,4.0943,-7.8,1,-2.12,0.95,-2.0,0,1023.20508,1078.97623
0.0,6,5,1,-10.0,-4.0943,7.8,0,2.12,-0.95,2.0,0,1078.97623,1023.20508
0.0,6,5,1,41.0,6.5162,-5.8,1,-3.56,-0.33,-1.2,1,1240.30322,1086.1772
0.0,6,5,1,-41.0,-6.5162,5.8,0,3.56,0.33,1.2,-1,1086.1772,1240.30322
0.0,6,5,1,-54.0,-6.4907,3.8,1,-8.87,6.23,0.87,1,1153.98021,1190.51016
0.0,6,5,1,54.0,6.4907,-3.8,0,8.87,-6.23,-0.87,-1,1190.51016,1153.98021
0.0,6,5,1,19.0,5.2679,-7.5,1,3.6,-1.75,-0.29,0,1024.51326,1102.41628
0.0,6,5,1,-19.0,-5.2679,7.5,0,-3.6,1.75,0.29,0,1102.41628,1024.51326
0.0,6,5,1,-48.0,-6.3386,8.1,1,1.64,-2.2,-0.13,0,1093.98955,1228.09532
0.0,6,5,1,48.0,6.3386,-8.1,0,-1.64,2.2,0.13,0,1228.09532,1093.98955
0.0,6,5,1,-59.0,-8.2817,10.1,1,-6.71,4.14,-1.57,0,1103.91272,1368.2141
0.0,6,5,1,59.0,8.2817,-10.1,0,6.71,-4.14,1.57,0,1368.2141,1103.91272
0.0,6,5,1,330.0,8.3953,-7.6,1,-14.0,3.5,-3.1,-2,1338.70434,1247.68418
0.0,6,5,1,-330.0,-8.3953,7.6,0,14.0,-3.5,3.1,2,1247.68418,1338.70434
0.0,6,5,1,-87.0,-6.3733,-3.0,1,3.25,-0.0,1.42,1,1113.78493,1165.58312
0.0,6,5,1,87.0,6.3733,3.0,0,-3.25,0.0,-1.42,-1,1165.58312,1113.78493
0.0,6,5,1,-38.0,-5.5255,0.4,1,-11.6,2.9,0.55,0,1076.42961,1037.75719
0.0,6,5,1,38.0,5.5255,-0.4,0,11.6,-2.9,-0.55,0,1037.75719,1076.42961
0.0,6,5,1,74.0,6.6477,1.6,1,0.0,0.0,0.0,0,1111.73769,1159.17878
0.0,6,5,1,-74.0,-6.6477,-1.6,0,-0.0,-0.0,-0.0,0,1159.17878,1111.73769
0.0,6,5,1,-153.0,-7.4067,0.8,1,0.0,0.0,0.0,0,1000.0,1255.37501
0.0,6,5,1,153.0,7.4067,-0.8,0,-0.0,-0.0,-0.0,0,1255.37501,1000.0
0.0,6,5,1,-147.0,-6.3279,-11.6,1,0.0,0.0,0.0,0,1000.0,1099.06081
0.0,6,5,1,147.0,6.3279,11.6,0,-0.0,-0.0,-0.0,0,1099.06081,1000.0
0.0,6,5,1,-28.0,-5.4889,3.9,1,1.29,1.55,-1.0,0,1046.4641,1082.4005
0.0,6,5,1,28.0,5.4889,-3.9,0,-1.29,-1.55,1.0,0,1082.4005,1046.4641
0.0,6,5,1,196.0,8.102,-7.8,1,0.7,-1.1,2.1,2,1315.12901,1047.22041
0.0,6,5,1,-196.0,-8.102,7.8,0,-0.7,1.1,-2.1,-2,1047.22041,1315.12901
0.0,6,5,1,-25.0,-7.1632,5.3,1,-4.6,3.2,-0.8,-1,1202.27487,1178.46446
0.0,6,5,1,25.0,7.1632,-5.3,0,4.6,-3.2,0.8,1,1178.46446,1202.27487
0.0,6,5,1,42.0,4.9273,-4.7,1,13.66,-1.66,3.0,0,1026.57877,935.34558
0.0,6,5,1,-42.0,-4.9273,4.7,0,-13.66,1.66,-3.0,0,935.34558,1026.57877
0.0,6,5,1,-257.0,-5.4681,1.7,1,3.5,-3.5,5.0,0,1052.78797,996.54406
0.0,6,5,1,257.0,5.4681,-1.7,0,-3.5,3.5,-5.0,0,996.54406,1052.78797
0.0,6,5,1,214.0,7.1929,4.3,1,-0.83,-3.56,-0.39,0,1213.37556,983.9562
0.0,6,5,1,-214.0,-7.1929,-4.3,0,0.83,3.56,0.39,0,983.9562,1213.37556
0.0,6,5,1,30.0,5.6904,6.2,1,-4.5,-1.4,-0.2,0,1193.04423,1100.93777
0.0,6,5,1,-30.0,-5.6904,-6.2,0,4.5,1.4,0.2,0,1100.93777,1193.04423
0.0,6,5,1,59.0,5.2933,-3.1,1,0.0,0.0,0.0,0,994.80946,993.33011
0.0,6,5,1,-59.0,-5.2933,3.1,0,-0.0,-0.0,-0.0,0,993.33011,994.80946
0.0,6,5,1,399.0,6.5323,7.2,1,-2.4,-1.4,2.73,0,1032.51485,991.702
0.0,6,5,1,-399.0,-6.5323,-7.2,0,2.4,1.4,-2.73,0,991.702,1032.51485
0.0,6,5,1,82.0,9.1159,9.7,1,0.9,-0.75,-5.0,0,1651.35898,1034.31764
0.0,6,5,1,-82.0,-9.1159,-9.7,0,-0.9,0.75,5.0,0,1034.31764,1651.35898
0.0,6,5,2,176.0,9.1558,-6.2,1,-9.67,0.03,1.73,0,1583.86533,1034.40267
0.0,6,5,2,-176.0,-9.1558,6.2,0,9.67,-0.03,-1.73,0,1034.40267,1583.86533
0.0,6,5,2,37.0,6.3226,5.4,1,0.17,0.93,-0.47,0,1123.82571,1122.82343
0.0,6,5,2,-37.0,-6.3226,-5.4,0,-0.17,-0.93,0.47,0,1122.82343,1123.82571
0.0,6,5,2,-13.0,-5.0304,3.3,1,-0.56,1.4,0.58,0,1087.1518,1150.34208
0.0,6,5,2,13.0,5.0304,-3.3,0,0.56,-1.4,-0.58,0,1150.34208,1087.1518
0.0,6,5,2,221.0,7.5,3.6,1,-1.5,-2.83,-1.17,0,1201.89392,1009.28512
0.0,6,5,2,-221.0,-7.5,-3.6,0,1.5,2.83,1.17,0,1009.28512,1201.89392
0.0,6,5,2,41.0,7.4588,1.4,1,0.8,-0.4,-2.1,1,1396.7909,1017.88841
0.0,6,5,2,-41.0,-7.4588,-1.4,0,-0.8,0.4,2.1,-1,1017.88841,1396.7909
0.0,6,5,2,18.0,6.3474,-4.0,1,3.05,-2.14,-0.57,-3,1303.58289,1188.36235
0.0,6,5,2,-18.0,-6.3474,4.0,0,-3.05,2.14,0.57,3,1188.36235,1303.58289
0.0,6,5,2,-15.0,-5.5094,14.3,1,0.5,0.6,-2.4,1,1237.33604,1106.34134
0.0,6,5,2,15.0,5.5094,-14.3,0,-0.5,-0.6,2.4,-1,1106.34134,1237.33604
0.0,6,5,2,33.0,8.1722,-6.2,1,3.79,0.03,0.84,2,1388.12045,1153.18198
0.0,6,5,2,-33.0,-8.1722,6.2,0,-3.79,-0.03,-0.84,-2,1153.18198,1388.12045
0.0,6,5,2,66.0,8.6034,-1.7,1,-0.2,-2.13,-1.27,2,1445.85501,1086.27498
0.0,6,5,2,-66.0,-8.6034,1.7,0,0.2,2.13,1.27,-2,1086.27498,1445.85501
0.0,6,5,2,136.0,6.832,-2.9,1,-5.67,0.8,-4.87,0,1211.28191,996.15312
0.0,6,5,2,-136.0,-6.832,2.9,0,5.67,-0.8,4.87,0,996.15312,1211.28191
0.0,6,5,2,102.0,6.8659,8.8,1,8.8,-1.12,1.78,0,1216.59952,1082.56851
0.0,6,5,2,-102.0,-6.8659,-8.8,0,-8.8,1.12,-1.78,0,1082.56851,1216.59952
0.0,6,5,2,73.0,7.5564,0.7,1,-0.15,-0.15,1.95,0,1324.49083,1081.84713
0.0,6,5,2,-73.0,-7.5564,-0.7,0,0.15,0.15,-1.95,0,1081.84713,1324.49083
0.0,6,5,2,68.0,5.5013,-12.7,1,-6.53,-1.43,3.4,0,1087.75073,1094.57605
0.0,6,5,2,-68.0,-5.5013,12.7,0,6.53,1.43,-3.4,0,1094.57605,1087.75073
0.0,6,5,2,-106.0,-7.3428,-4.9,1,-5.3,0.47,-3.6,-2,1208.97694,1305.00115
0.0,6,5,2,106.0,7.3428,4.9,0,5.3,-0.47,3.6,2,1305.00115,1208.97694
0.0,6,5,2,-37.0,-5.9054,0.7,1,2.86,-1.53,-1.47,0,1060.62198,1292.35602
0.0,6,5,2,37.0,5.9054,-0.7,0,-2.86,1.53,1.47,0,1292.35602,1060.62198
0.0,6,5,2,154.0,8.3258,-11.1,1,-4.1,2.7,2.2,0,1350.34995,1236.95904
0.0,6,5,2,-154.0,-8.3258,11.1,0,4.1,-2.7,-2.2,0,1236.95904,1350.34995
0.0,6,5,2,-62.0,-8.2685,2.2,1,0.2,0.5,0.6,-1,1101.5464,1269.59547
0.0,6,5,2,62.0,8.2685,-2.2,0,-0.2,-0.5,-0.6,1,1269.59547,1101.5464
0.0,6,5,2,-53.0,-5.8636,-9.0,1,-2.7,0.8,1.47,0,1067.26079,1224.25068
0.0,6,5,2,53.0,5.8636,9.0,0,2.7,-0.8,-1.47,0,1224.25068,1067.26079
0.0,6,5,2,57.0,6.3491,11.3,1,-3.15,1.0,-1.45,0,1216.00567,1067.19212
0.0,6,5,2,-57.0,-6.3491,-11.3,0,3.15,-1.0,1.45,0,1067.19212,1216.00567
0.0,6,5,2,48.0,7.6885,-1.6,1,3.58,1.56,-1.9,0,1272.87294,1055.25449
0.0,6,5,2,-48.0,-7.6885,1.6,0,-3.58,-1.56,1.9,0,1055.25449,1272.87294
0.0,6,5,2,46.0,7.4466,0.2,1,-2.08,3.4,0.72,-1,1280.38421,1116.26207
0.0,6,5,2,-46.0,-7.4466,-0.2,0,2.08,-3.4,-0.72,1,1116.26207,1280.38421
0.0,6,5,2,72.0,6.7979,2.5,1,-0.78,4.1,-1.2,0,1249.6371,1041.7516
0.0,6,5,2,-72.0,-6.7979,-2.5,0,0.78,-4.1,1.2,0,1041.7516,1249.6371
0.0,6,5,2,34.0,5.6699,-9.1,1,1.65,-0.68,-0.88,-1,1044.04189,1171.6563
0.0,6,5,2,-34.0,-5.6699,9.1,0,-1.65,0.68,0.88,1,1171.6563,1044.04189
0.0,6,5,2,-14.0,-4.2195,-0.5,1,5.62,-2.9,1.79,0,1115.87588,1130.17674
0.0,6,5,2,14.0,4.2195,0.5,0,-5.62,2.9,-1.79,0,1130.17674,1115.87588
0.0,6,5,2,-121.0,-8.319,-4.0,1,1.25,-1.4,2.65,-1,1132.15281,1350.60604
0.0,6,5,2,121.0,8.319,4.0,0,-1.25,1.4,-2.65,1,1350.60604,1132.15281
0.0,6,5,2,-78.0,-6.6644,-0.1,1,-4.87,-0.23,0.03,0,1090.656,1129.90896
0.0,6,5,2,78.0,6.6644,0.1,0,4.87,0.23,-0.03,0,1129.90896,1090.656
0.0,6,5,2,-35.0,-4.0073,-4.3,1,3.0,2.0,-4.0,0,1005.84063,1007.43375
0.0,6,5,2,35.0,4.0073,4.3,0,-3.0,-2.0,4.0,0,1007.43375,1005.84063
0.0,6,5,2,65.0,7.947,-2.0,1,3.14,-1.79,-1.89,0,1320.76788,1064.11316
0.0,6,5,2,-65.0,-7.947,2.0,0,-3.14,1.79,1.89,0,1064.11316,1320.76788
0.0,6,5,2,-65.0,-6.2672,-2.9,1,11.35,-1.6,2.95,0,1038.4713,1217.18007
0.0,6,5,2,65.0,6.2672,2.9,0,-11.35,1.6,-2.95,0,1217.18007,1038.4713
0.0,6,5,2,-417.0,-7.3112,5.1,1,15.39,-1.61,0.67,0,1066.22023,1220.11832
0.0,6,5,2,417.0,7.3112,-5.1,0,-15.39,1.61,-0.67,0,1220.11832,1066.22023
0.0,6,5,2,61.0,6.2403,5.3,1,0.3,-2.5,-1.4,-1,1204.89922,1010.74133
0.0,6,5,2,-61.0,-6.2403,-5.3,0,-0.3,2.5,1.4,1,1010.74133,1204.89922
0.0,6,5,2,74.0,9.1072,9.6,1,2.9,-0.07,-1.83,0,1652.25079,1046.64395
0.0,6,5,2,-74.0,-9.1072,-9.6,0,-2.9,0.07,1.83,0,1046.64395,1652.25079
0.0,6,5,3,27.0,9.0401,-12.9,1,0.2,-0.0,1.2,2,1585.164,1139.77955
0.0,6,5,3,-27.0,-9.0401,12.9,0,-0.2,0.0,-1.2,-2,1139.77955,1585.164
0.0,6,5,3,-45.0,-7.1074,-5.5,1,-0.07,1.1,-1.2,0,1106.03015,1209.83328
0.0,6,5,3,45.0,7.1074,5.5,0,0.07,-1.1,1.2,0,1209.83328,1106.03015
0.0,6,5,3,7.0,6.8886,-5.9,1,-0.93,1.91,-1.24,5,1400.03753,1314.46312
0.0,6,5,3,-7.0,-6.8886,5.9,0,0.93,-1.91,1.24,-5,1314.46312,1400.03753
0.0,6,5,3,43.0,8.2003,-16.4,1,-0.72,-0.62,0.48,1,1394.69568,1247.57399
0.0,6,5,3,-43.0,-8.2003,16.4,0,0.72,0.62,-0.48,-1,1247.57399,1394.69568
0.0,6,5,3,29.0,8.5104,4.9,1,5.8,-4.1,-1.6,0,1449.4408,1218.47288
0.0,6,5,3,-29.0,-8.5104,-4.9,0,-5.8,4.1,1.6,0,1218.47288,1449.4408
0.0,6,5,3,12.0,7.0536,-3.3,1,-9.39,0.19,-1.14,1,1330.83737,1226.71616
0.0,6,5,3,-12.0,-7.0536,3.3,0,9.39,-0.19,1.14,-1,1226.71616,1330.83737
0.0,6,5,3,-34.0,-5.037,-4.0,1,-3.6,2.15,-4.45,0,1229.28976,1104.06501
0.0,6,5,3,34.0,5.037,4.0,0,3.6,-2.15,4.45,0,1104.06501,1229.28976
0.0,6,5,3,65.0,8.2255,-2.2,1,-7.24,0.93,1.97,0,1361.30593,1085.94986
0.0,6,5,3,-65.0,-8.2255,2.2,0,7.24,-0.93,-1.97,0,1085.94986,1361.30593
0.0,6,5,3,-43.0,-5.6021,-4.3,1,-3.01,-1.93,1.44,0,1090.03553,1124.73343
0.0,6,5,3,43.0,5.6021,4.3,0,3.01,1.93,-1.44,0,1124.73343,1090.03553
0.0,6,5,3,25.0,7.5202,-9.5,1,6.2,-0.4,-0.1,0,1279.98433,1225.54301
0.0,6,5,3,-25.0,-7.5202,9.5,0,-6.2,0.4,0.1,0,1225.54301,1279.98433
0.0,6,5,3,7.0,6.9527,2.0,1,3.7,-0.6,1.8,2,1289.34227,1257.06319
0.0,6,5,3,-7.0,-6.9527,-2.0,0,-3.7,0.6,-1.8,-2,1257.06319,1289.34227
0.0,6,5,3,30.0,5.4931,-9.1,1,0.94,2.66,-1.28,0,1065.66799,1132.53409
0.0,6,5,3,-30.0,-5.4931,9.1,0,-0.94,-2.66,1.28,0,1132.53409,1065.66799
0.0,6,5,3,-20.0,-4.3307,-6.2,1,0.63,-0.17,-1.2,0,1157.06796,1108.45601
0.0,6,5,3,20.0,4.3307,6.2,0,-0.63,0.17,1.2,0,1108.45601,1157.06796
0.0,6,5,3,197.0,8.102,7.9,1,-2.7,-0.0,1.5,0,1326.71402,1009.73955
0.0,6,5,3,-197.0,-8.102,-7.9,0,2.7,0.0,-1.5,0,1009.73955,1326.71402
0.0,6,5,3,332.0,6.1225,-4.7,1,-2.83,5.58,-1.58,0,1062.04473,1088.87767
0.0,6,5,3,-332.0,-6.1225,4.7,0,2.83,-5.58,1.58,0,1088.87767,1062.04473
0.0,6,5,3,36.0,9.0695,8.0,1,-1.2,0.6,1.7,1,1653.20147,1212.78546
0.0,6,5,3,-36.0,-9.0695,-8.0,0,1.2,-0.6,-1.7,-1,1212.78546,1653.20147
0.0,6,5,4,60.0,9.1006,-2.2,1,-1.4,-0.1,-0.7,0,1587.45207,1126.67313
0.0,6,5,4,-60.0,-9.1006,2.2,0,1.4,0.1,0.7,0,1126.67313,1587.45207
0.0,6,5,4,-6.0,-7.5888,4.3,1,2.04,-0.74,-1.94,2,1412.17449,1404.29835
0.0,6,5,4,6.0,7.5888,-4.3,0,-2.04,0.74,1.94,-2,1404.29835,1412.17449
0.0,6,5,4,10.0,8.2069,3.0,1,5.6,-2.8,-0.1,2,1456.13624,1342.18098
0.0,6,5,4,-10.0,-8.2069,-3.0,0,-5.6,2.8,0.1,-2,1342.18098,1456.13624
0.0,6,5,4,115.0,8.3003,4.2,1,-2.9,-0.0,2.7,2,1366.74842,1239.76034
0.0,6,5,4,-115.0,-8.3003,-4.2,0,2.9,0.0,-2.7,-2,1239.76034,1366.74842
0.0,6,5,4,100.0,7.8256,3.1,1,4.6,2.6,-1.9,0,1293.49753,1107.62814
0.0,6,5,4,-100.0,-7.8256,-3.1,0,-4.6,-2.6,1.9,0,1107.62814,1293.49753
0.0,6,5,4,-33.0,-7.3499,-5.4,1,1.7,-1.1,-2.3,-1,1084.70982,1303.86003
0.0,6,5,4,33.0,7.3499,5.4,0,-1.7,1.1,2.3,1,1303.86003,1084.70982
0.0,6,5,4,119.0,8.0475,4.8,1,-2.0,0.6,-2.1,0,1331.15807,1170.84379
0.0,6,5,4,-119.0,-8.0475,-4.8,0,2.0,-0.6,2.1,0,1170.84379,1331.15807
0.0,6,5,4,103.0,9.131,10.8,1,-9.2,-1.5,1.6,0,1655.55105,1079.27798
0.0,6,5,4,-103.0,-9.131,-10.8,0,9.2,1.5,-1.6,0,1079.27798,1655.55105
0.0,6,5,5,11.0,8.8743,-6.0,1,-4.9,0.1,0.8,-1,1589.55888,1427.81184
0.0,6,5,5,-11.0,-8.8743,6.0,0,4.9,-0.1,-0.8,1,1427.81184,1589.55888
