surface,draw_size,tourney_level,player_seed,player_hand,player_ht,player_age,opponent_seed,opponent_hand,opponent_ht,opponent_age,best_of,round,player_rank,player_rank_points,opponent_rank,opponent_rank_points
0.0,128,3,4,0.0,198.0,27.1,14,0.0,198.0,26.8,3,6,5.0,4330.0,16.0,2505.0
0.0,128,3,14,0.0,198.0,26.8,4,0.0,198.0,27.1,3,6,16.0,2505.0,5.0,4330.0
0.0,128,3,4,0.0,198.0,27.1,10,0.0,191.0,21.5,3,7,5.0,4330.0,11.0,2925.0
0.0,128,3,10,0.0,191.0,21.5,4,0.0,198.0,27.1,3,7,11.0,2925.0,5.0,4330.0
1.0,32,2,0,0.0,185.0,34.0,0,1.0,183.0,21.3,3,3,147.0,390.0,121.0,489.0
1.0,32,2,0,1.0,183.0,21.3,0,0.0,185.0,34.0,3,3,121.0,489.0,147.0,390.0
1.0,32,2,0,0.0,185.0,27.9,0,0.0,175.0,21.6,3,3,67.0,773.0,145.0,401.0
1.0,32,2,0,0.0,175.0,21.6,0,0.0,185.0,27.9,3,3,145.0,401.0,67.0,773.0
1.0,32,2,5,0.0,170.0,22.2,0,0.0,175.0,33.3,3,3,32.0,1170.0,106.0,523.0
1.0,32,2,0,0.0,175.0,33.3,5,0.0,170.0,22.2,3,3,106.0,523.0,32.0,1170.0
1.0,32,2,0,0.0,191.0,26.4,0,0.0,185.0,26.1,3,3,80.0,691.0,65.0,783.0
1.0,32,2,0,0.0,185.0,26.1,0,0.0,191.0,26.4,3,3,65.0,783.0,80.0,691.0
1.0,32,2,0,0.0,185.0,29.5,0,0.0,191.0,26.8,3,3,111.0,510.0,122.0,488.0
1.0,32,2,0,0.0,191.0,26.8,0,0.0,185.0,29.5,3,3,122.0,488.0,111.0,510.0
1.0,32,2,8,1.0,193.0,20.4,0,0.0,180.0,30.8,3,3,39.0,999.0,63.0,798.0
1.0,32,2,0,0.0,180.0,30.8,8,1.0,193.0,20.4,3,3,63.0,798.0,39.0,999.0
1.0,32,2,0,0.0,185.0,30.5,7,0.0,170.0,30.6,3,3,96.0,605.0,36.0,1025.0
1.0,32,2,7,0.0,170.0,30.6,0,0.0,185.0,30.5,3,3,36.0,1025.0,96.0,605.0
1.0,32,2,0,0.0,178.0,35.8,0,1.0,185.0,32.8,3,3,97.0,593.0,224.0,254.0
1.0,32,2,0,1.0,185.0,32.8,0,0.0,178.0,35.8,3,3,224.0,254.0,97.0,593.0
1.0,32,2,0,0.0,178.0,18.8,0,0.0,180.0,34.8,3,3,91.0,640.0,475.0,82.0
1.0,32,2,0,0.0,180.0,34.8,0,0.0,178.0,18.8,3,3,475.0,82.0,91.0,640.0
1.0,32,2,6,0.0,183.0,23.5,0,0.0,185.0,19.6,3,3,40.0,985.0,161.0,372.0
1.0,32,2,0,0.0,185.0,19.6,6,0.0,183.0,23.5,3,3,161.0,372.0,40.0,985.0
1.0,32,2,0,1.0,191.0,23.8,0,1.0,188.0,35.2,3,3,120.0,490.0,52.0,880.0
1.0,32,2,0,1.0,188.0,35.2,0,1.0,191.0,23.8,3,3,52.0,880.0,120.0,490.0
1.0,32,2,0,0.0,183.0,26.2,0,0.0,180.0,18.9,3,3,43.0,952.0,596.0,53.0
1.0,32,2,0,0.0,180.0,18.9,0,0.0,183.0,26.2,3,3,596.0,53.0,43.0,952.0
1.0,32,2,1,0.0,183.0,24.2,0,0.0,185.0,34.0,3,4,5.0,5005.0,147.0,390.0
1.0,32,2,0,0.0,185.0,34.0,1,0.0,183.0,24.2,3,4,147.0,390.0,5.0,5005.0
1.0,32,2,5,0.0,170.0,22.2,0,0.0,185.0,27.9,3,4,32.0,1170.0,67.0,773.0
1.0,32,2,0,0.0,185.0,27.9,5,0.0,170.0,22.2,3,4,67.0,773.0,32.0,1170.0
1.0,32,2,0,0.0,191.0,26.4,4,0.0,183.0,34.9,3,4,80.0,691.0,28.0,1395.0
1.0,32,2,4,0.0,183.0,34.9,0,0.0,191.0,26.4,3,4,28.0,1395.0,80.0,691.0
1.0,32,2,0,0.0,185.0,29.5,8,1.0,193.0,20.4,3,4,111.0,510.0,39.0,999.0
1.0,32,2,8,1.0,193.0,20.4,0,0.0,185.0,29.5,3,4,39.0,999.0,111.0,510.0
1.0,32,2,0,0.0,185.0,30.5,0,0.0,178.0,35.8,3,4,96.0,605.0,97.0,593.0
1.0,32,2,0,0.0,178.0,35.8,0,0.0,185.0,30.5,3,4,97.0,593.0,96.0,605.0
1.0,32,2,3,0.0,183.0,23.8,0,0.0,178.0,18.8,3,4,24.0,1580.0,91.0,640.0
1.0,32,2,0,0.0,178.0,18.8,3,0.0,183.0,23.8,3,4,91.0,640.0,24.0,1580.0
1.0,32,2,6,0.0,183.0,23.5,0,1.0,191.0,23.8,3,4,40.0,985.0,120.0,490.0
1.0,32,2,0,1.0,191.0,23.8,6,0.0,183.0,23.5,3,4,120.0,490.0,40.0,985.0
1.0,32,2,0,0.0,183.0,26.2,2,0.0,196.0,26.1,3,4,43.0,952.0,12.0,2750.0
1.0,32,2,2,0.0,196.0,26.1,0,0.0,183.0,26.2,3,4,12.0,2750.0,43.0,952.0
1.0,32,2,1,0.0,183.0,24.2,5,0.0,170.0,22.2,3,5,5.0,5005.0,32.0,1170.0
1.0,32,2,5,0.0,170.0,22.2,1,0.0,183.0,24.2,3,5,32.0,1170.0,5.0,5005.0
1.0,32,2,0,0.0,191.0,26.4,0,0.0,185.0,29.5,3,5,80.0,691.0,111.0,510.0
1.0,32,2,0,0.0,185.0,29.5,0,0.0,191.0,26.4,3,5,111.0,510.0,80.0,691.0
1.0,32,2,0,0.0,185.0,30.5,3,0.0,183.0,23.8,3,5,96.0,605.0,24.0,1580.0
1.0,32,2,3,0.0,183.0,23.8,0,0.0,185.0,30.5,3,5,24.0,1580.0,96.0,605.0
1.0,32,2,6,0.0,183.0,23.5,0,0.0,183.0,26.2,3,5,40.0,985.0,43.0,952.0
1.0,32,2,0,0.0,183.0,26.2,6,0.0,183.0,23.5,3,5,43.0,952.0,40.0,985.0
1.0,32,2,1,0.0,183.0,24.2,0,0.0,191.0,26.4,3,6,5.0,5005.0,80.0,691.0
1.0,32,2,0,0.0,191.0,26.4,1,0.0,183.0,24.2,3,6,80.0,691.0,5.0,5005.0
1.0,32,2,6,0.0,183.0,23.5,0,0.0,185.0,30.5,3,6,40.0,985.0,96.0,605.0
1.0,32,2,0,0.0,185.0,30.5,6,0.0,183.0,23.5,3,6,96.0,605.0,40.0,985.0
1.0,32,2,1,0.0,183.0,24.2,6,0.0,183.0,23.5,3,7,5.0,5005.0,40.0,985.0
1.0,32,2,6,0.0,183.0,23.5,1,0.0,183.0,24.2,3,7,40.0,985.0,5.0,5005.0
1.0,32,2,0,0.0,188.0,33.2,0,1.0,183.0,33.0,3,3,152.0,381.0,113.0,505.0
1.0,32,2,0,1.0,183.0,33.0,0,0.0,188.0,33.2,3,3,113.0,505.0,152.0,381.0
1.0,32,2,0,0.0,191.0,26.7,0,0.0,193.0,26.4,3,3,94.0,621.0,93.0,625.0
1.0,32,2,0,0.0,193.0,26.4,0,0.0,191.0,26.7,3,3,93.0,625.0,94.0,621.0
1.0,32,2,6,0.0,178.0,29.8,0,1.0,188.0,39.3,3,3,71.0,733.0,232.0,242.0
1.0,32,2,0,1.0,188.0,39.3,6,0.0,178.0,29.8,3,3,232.0,242.0,71.0,733.0
1.0,32,2,0,1.0,191.0,27.0,0,0.0,183.0,24.5,3,3,123.0,477.0,101.0,568.0
1.0,32,2,0,0.0,183.0,24.5,0,1.0,191.0,27.0,3,3,101.0,568.0,123.0,477.0
1.0,32,2,0,0.0,180.0,30.6,0,0.0,188.0,26.9,3,3,137.0,424.0,151.0,381.0
1.0,32,2,0,0.0,188.0,26.9,0,0.0,180.0,30.6,3,3,151.0,381.0,137.0,424.0
1.0,32,2,5,0.0,183.0,24.2,0,0.0,183.0,28.9,3,3,54.0,875.0,84.0,668.0
1.0,32,2,0,0.0,183.0,28.9,5,0.0,183.0,24.2,3,3,84.0,668.0,54.0,875.0
1.0,32,2,8,0.0,196.0,23.7,0,1.0,183.0,21.3,3,3,73.0,729.0,119.0,492.0
1.0,32,2,0,1.0,183.0,21.3,8,0.0,196.0,23.7,3,3,119.0,492.0,73.0,729.0
1.0,32,2,0,0.0,185.0,24.9,0,0.0,188.0,24.5,3,3,86.0,658.0,108.0,515.0
1.0,32,2,0,0.0,188.0,24.5,0,0.0,185.0,24.9,3,3,108.0,515.0,86.0,658.0
1.0,32,2,0,0.0,185.0,26.8,0,0.0,180.0,29.7,3,3,74.0,723.0,112.0,506.0
1.0,32,2,0,0.0,180.0,29.7,0,0.0,185.0,26.8,3,3,112.0,506.0,74.0,723.0
1.0,32,2,7,0.0,180.0,29.6,0,0.0,185.0,31.3,3,3,69.0,746.0,99.0,577.0
1.0,32,2,0,0.0,185.0,31.3,7,0.0,180.0,29.6,3,3,99.0,577.0,69.0,746.0
1.0,32,2,0,0.0,183.0,22.4,0,0.0,191.0,30.5,3,3,138.0,420.0,166.0,359.0
1.0,32,2,0,0.0,191.0,30.5,0,0.0,183.0,22.4,3,3,166.0,359.0,138.0,420.0
1.0,32,2,0,0.0,193.0,31.3,0,0.0,180.0,24.9,3,3,134.0,432.0,107.0,515.0
1.0,32,2,0,0.0,180.0,24.9,0,0.0,193.0,31.3,3,3,107.0,515.0,134.0,432.0
1.0,32,2,1,0.0,188.0,25.1,0,0.0,188.0,33.2,3,4,15.0,2665.0,152.0,381.0
1.0,32,2,0,0.0,188.0,33.2,1,0.0,188.0,25.1,3,4,152.0,381.0,15.0,2665.0
1.0,32,2,6,0.0,178.0,29.8,0,0.0,191.0,26.7,3,4,71.0,733.0,94.0,621.0
1.0,32,2,0,0.0,191.0,26.7,6,0.0,178.0,29.8,3,4,94.0,621.0,71.0,733.0
1.0,32,2,0,1.0,191.0,27.0,4,0.0,208.0,37.9,3,4,123.0,477.0,46.0,915.0
1.0,32,2,4,0.0,208.0,37.9,0,1.0,191.0,27.0,3,4,46.0,915.0,123.0,477.0
1.0,32,2,5,0.0,183.0,24.2,0,0.0,180.0,30.6,3,4,54.0,875.0,137.0,424.0
1.0,32,2,0,0.0,180.0,30.6,5,0.0,183.0,24.2,3,4,137.0,424.0,54.0,875.0
1.0,32,2,8,0.0,196.0,23.7,0,0.0,185.0,24.9,3,4,73.0,729.0,86.0,658.0
1.0,32,2,0,0.0,185.0,24.9,8,0.0,196.0,23.7,3,4,86.0,658.0,73.0,729.0
1.0,32,2,0,0.0,185.0,26.8,0,0.0,185.0,23.8,3,4,74.0,723.0,167.0,359.0
1.0,32,2,0,0.0,185.0,23.8,0,0.0,185.0,26.8,3,4,167.0,359.0,74.0,723.0
1.0,32,2,0,0.0,183.0,22.4,7,0.0,180.0,29.6,3,4,138.0,420.0,69.0,746.0
1.0,32,2,7,0.0,180.0,29.6,0,0.0,183.0,22.4,3,4,69.0,746.0,138.0,420.0
1.0,32,2,0,0.0,193.0,31.3,2,0.0,185.0,25.8,3,4,134.0,432.0,18.0,2090.0
1.0,32,2,2,0.0,185.0,25.8,0,0.0,193.0,31.3,3,4,18.0,2090.0,134.0,432.0
1.0,32,2,1,0.0,188.0,25.1,6,0.0,178.0,29.8,3,5,15.0,2665.0,71.0,733.0
1.0,32,2,6,0.0,178.0,29.8,1,0.0,188.0,25.1,3,5,71.0,733.0,15.0,2665.0
1.0,32,2,0,1.0,191.0,27.0,5,0.0,183.0,24.2,3,5,123.0,477.0,54.0,875.0
1.0,32,2,5,0.0,183.0,24.2,0,1.0,191.0,27.0,3,5,54.0,875.0,123.0,477.0
1.0,32,2,8,0.0,196.0,23.7,0,0.0,185.0,26.8,3,5,73.0,729.0,74.0,723.0
1.0,32,2,0,0.0,185.0,26.8,8,0.0,196.0,23.7,3,5,74.0,723.0,73.0,729.0
1.0,32,2,0,0.0,193.0,31.3,0,0.0,183.0,22.4,3,5,134.0,432.0,138.0,420.0
1.0,32,2,0,0.0,183.0,22.4,0,0.0,193.0,31.3,3,5,138.0,420.0,134.0,432.0
1.0,32,2,1,0.0,188.0,25.1,0,1.0,191.0,27.0,3,6,15.0,2665.0,123.0,477.0
1.0,32,2,0,1.0,191.0,27.0,1,0.0,188.0,25.1,3,6,123.0,477.0,15.0,2665.0
1.0,32,2,8,0.0,196.0,23.7,0,0.0,193.0,31.3,3,6,73.0,729.0,134.0,432.0
1.0,32,2,0,0.0,193.0,31.3,8,0.0,196.0,23.7,3,6,134.0,432.0,73.0,729.0
1.0,32,2,1,0.0,188.0,25.1,8,0.0,196.0,23.7,3,7,15.0,2665.0,73.0,729.0
1.0,32,2,8,0.0,196.0,23.7,1,0.0,188.0,25.1,3,7,73.0,729.0,15.0,2665.0
1.0,32,2,0,1.0,173.0,22.5,0,0.0,193.0,32.9,3,3,104.0,535.0,100.0,574.0
1.0,32,2,0,0.0,193.0,32.9,0,1.0,173.0,22.5,3,3,100.0,574.0,104.0,535.0
1.0,32,2,0,0.0,180.0,22.2,0,0.0,185.0,29.5,3,3,115.0,497.0,124.0,475.0
1.0,32,2,0,0.0,185.0,29.5,0,0.0,180.0,22.2,3,3,124.0,475.0,115.0,497.0
1.0,32,2,0,0.0,183.0,26.1,6,0.0,183.0,36.7,3,3,126.0,471.0,42.0,975.0
1.0,32,2,6,0.0,183.0,36.7,0,0.0,183.0,26.1,3,3,42.0,975.0,126.0,471.0
1.0,32,2,0,0.0,183.0,28.8,0,0.0,180.0,29.7,3,3,87.0,657.0,181.0,325.0
1.0,32,2,0,0.0,180.0,29.7,0,0.0,183.0,28.8,3,3,181.0,325.0,87.0,657.0
1.0,32,2,0,0.0,191.0,24.3,0,0.0,185.0,25.9,3,3,114.0,502.0,125.0,471.0
1.0,32,2,0,0.0,185.0,25.9,0,0.0,191.0,24.3,3,3,125.0,471.0,114.0,502.0
1.0,32,2,7,0.0,183.0,26.8,0,0.0,178.0,30.4,3,3,50.0,889.0,295.0,176.0
1.0,32,2,0,0.0,178.0,30.4,7,0.0,183.0,26.8,3,3,295.0,176.0,50.0,889.0
1.0,32,2,0,0.0,183.0,30.0,5,0.0,201.0,25.9,3,3,82.0,675.0,38.0,1016.0
1.0,32,2,5,0.0,201.0,25.9,0,0.0,183.0,30.0,3,3,38.0,1016.0,82.0,675.0
1.0,32,2,0,0.0,183.0,29.6,0,0.0,196.0,27.0,3,3,207.0,283.0,129.0,464.0
1.0,32,2,0,0.0,196.0,27.0,0,0.0,183.0,29.6,3,3,129.0,464.0,207.0,283.0
1.0,32,2,0,0.0,185.0,26.9,0,0.0,191.0,27.9,3,3,157.0,376.0,720.0,33.0
1.0,32,2,0,0.0,191.0,27.9,0,0.0,185.0,26.9,3,3,720.0,33.0,157.0,376.0
1.0,32,2,0,0.0,193.0,27.9,8,0.0,201.0,27.4,3,3,201.0,293.0,59.0,859.0
1.0,32,2,8,0.0,201.0,27.4,0,0.0,193.0,27.9,3,3,59.0,859.0,201.0,293.0
1.0,32,2,0,0.0,183.0,25.9,0,0.0,193.0,24.5,3,3,83.0,675.0,445.0,98.0
1.0,32,2,0,0.0,193.0,24.5,0,0.0,183.0,25.9,3,3,445.0,98.0,83.0,675.0
1.0,32,2,0,0.0,196.0,23.6,0,0.0,188.0,21.9,3,3,95.0,611.0,937.0,13.0
1.0,32,2,0,0.0,188.0,21.9,0,0.0,196.0,23.6,3,3,937.0,13.0,95.0,611.0
1.0,32,2,1,0.0,185.0,21.0,0,1.0,173.0,22.5,3,4,21.0,1840.0,104.0,535.0
1.0,32,2,0,1.0,173.0,22.5,1,0.0,185.0,21.0,3,4,104.0,535.0,21.0,1840.0
1.0,32,2,0,0.0,183.0,26.1,0,0.0,180.0,22.2,3,4,126.0,471.0,115.0,497.0
1.0,32,2,0,0.0,180.0,22.2,0,0.0,183.0,26.1,3,4,115.0,497.0,126.0,471.0
1.0,32,2,0,0.0,183.0,28.8,3,0.0,191.0,27.4,3,4,87.0,657.0,31.0,1250.0
1.0,32,2,3,0.0,191.0,27.4,0,0.0,183.0,28.8,3,4,31.0,1250.0,87.0,657.0
1.0,32,2,0,0.0,191.0,24.3,7,0.0,183.0,26.8,3,4,114.0,502.0,50.0,889.0
1.0,32,2,7,0.0,183.0,26.8,0,0.0,191.0,24.3,3,4,50.0,889.0,114.0,502.0
1.0,32,2,0,0.0,183.0,30.0,0,0.0,183.0,29.6,3,4,82.0,675.0,207.0,283.0
1.0,32,2,0,0.0,183.0,29.6,0,0.0,183.0,30.0,3,4,207.0,283.0,82.0,675.0
1.0,32,2,4,0.0,188.0,26.7,0,0.0,185.0,26.9,3,4,35.0,1059.0,157.0,376.0
1.0,32,2,0,0.0,185.0,26.9,4,0.0,188.0,26.7,3,4,157.0,376.0,35.0,1059.0
1.0,32,2,0,0.0,193.0,27.9,0,0.0,183.0,25.9,3,4,201.0,293.0,83.0,675.0
1.0,32,2,0,0.0,183.0,25.9,0,0.0,193.0,27.9,3,4,83.0,675.0,201.0,293.0
1.0,32,2,2,0.0,175.0,32.8,0,0.0,196.0,23.6,3,4,30.0,1345.0,95.0,611.0
1.0,32,2,0,0.0,196.0,23.6,2,0.0,175.0,32.8,3,4,95.0,611.0,30.0,1345.0
1.0,32,2,0,0.0,183.0,26.1,1,0.0,185.0,21.0,3,5,126.0,471.0,21.0,1840.0
1.0,32,2,1,0.0,185.0,21.0,0,0.0,183.0,26.1,3,5,21.0,1840.0,126.0,471.0
1.0,32,2,0,0.0,191.0,24.3,0,0.0,183.0,28.8,3,5,114.0,502.0,87.0,657.0
1.0,32,2,0,0.0,183.0,28.8,0,0.0,191.0,24.3,3,5,87.0,657.0,114.0,502.0
1.0,32,2,0,0.0,183.0,30.0,4,0.0,188.0,26.7,3,5,82.0,675.0,35.0,1059.0
1.0,32,2,4,0.0,188.0,26.7,0,0.0,183.0,30.0,3,5,35.0,1059.0,82.0,675.0
1.0,32,2,2,0.0,175.0,32.8,0,0.0,193.0,27.9,3,5,30.0,1345.0,201.0,293.0
1.0,32,2,0,0.0,193.0,27.9,2,0.0,175.0,32.8,3,5,201.0,293.0,30.0,1345.0
1.0,32,2,0,0.0,183.0,26.1,0,0.0,191.0,24.3,3,6,126.0,471.0,114.0,502.0
1.0,32,2,0,0.0,191.0,24.3,0,0.0,183.0,26.1,3,6,114.0,502.0,126.0,471.0
1.0,32,2,0,0.0,183.0,30.0,2,0.0,175.0,32.8,3,6,82.0,675.0,30.0,1345.0
1.0,32,2,2,0.0,175.0,32.8,0,0.0,183.0,30.0,3,6,30.0,1345.0,82.0,675.0
1.0,32,2,0,0.0,183.0,30.0,0,0.0,183.0,26.1,3,7,82.0,675.0,126.0,471.0
1.0,32,2,0,0.0,183.0,26.1,0,0.0,183.0,30.0,3,7,126.0,471.0,82.0,675.0
1.0,64,3,0,1.0,191.0,26.4,0,0.0,178.0,27.9,3,2,198.0,292.0,52.0,865.0
1.0,64,3,0,0.0,178.0,27.9,0,1.0,191.0,26.4,3,2,52.0,865.0,198.0,292.0
1.0,64,3,0,0.0,185.0,19.6,0,0.0,193.0,24.3,3,2,159.0,372.0,357.0,134.0
1.0,64,3,0,0.0,193.0,24.3,0,0.0,185.0,19.6,3,2,357.0,134.0,159.0,372.0
1.0,64,3,16,0.0,185.0,21.1,0,0.0,183.0,23.6,3,2,21.0,1840.0,34.0,1125.0
1.0,64,3,0,0.0,183.0,23.6,16,0.0,185.0,21.1,3,2,34.0,1125.0,21.0,1840.0
1.0,64,3,10,0.0,196.0,26.1,0,0.0,188.0,27.8,3,2,13.0,2750.0,62.0,790.0
1.0,64,3,0,0.0,188.0,27.8,10,0.0,196.0,26.1,3,2,62.0,790.0,13.0,2750.0
1.0,64,3,0,1.0,193.0,21.2,0,0.0,170.0,22.2,3,2,56.0,839.0,32.0,1215.0
1.0,64,3,0,0.0,170.0,22.2,0,1.0,193.0,21.2,3,2,32.0,1215.0,56.0,839.0
1.0,64,3,0,0.0,170.0,30.6,0,0.0,180.0,32.3,3,2,37.0,1025.0,85.0,675.0
1.0,64,3,0,0.0,180.0,32.3,0,0.0,170.0,30.6,3,2,85.0,675.0,37.0,1025.0
1.0,64,3,0,0.0,191.0,27.9,0,1.0,188.0,24.7,3,2,45.0,915.0,79.0,713.0
1.0,64,3,0,1.0,188.0,24.7,0,0.0,191.0,27.9,3,2,79.0,713.0,45.0,915.0
1.0,64,3,0,0.0,183.0,34.9,0,0.0,185.0,31.1,3,2,29.0,1395.0,78.0,715.0
1.0,64,3,0,0.0,185.0,31.1,0,0.0,183.0,34.9,3,2,78.0,715.0,29.0,1395.0
1.0,64,3,13,0.0,198.0,25.9,0,0.0,196.0,25.8,3,2,16.0,2410.0,53.0,865.0
1.0,64,3,0,0.0,196.0,25.8,13,0.0,198.0,25.9,3,2,53.0,865.0,16.0,2410.0
1.0,64,3,0,0.0,185.0,24.6,11,1.0,188.0,27.6,3,2,33.0,1140.0,14.0,2735.0
1.0,64,3,11,1.0,188.0,27.6,0,0.0,185.0,24.6,3,2,14.0,2735.0,33.0,1140.0
1.0,64,3,0,0.0,196.0,26.9,0,0.0,201.0,25.9,3,2,22.0,1742.0,40.0,1016.0
1.0,64,3,0,0.0,201.0,25.9,0,0.0,196.0,26.9,3,2,40.0,1016.0,22.0,1742.0
1.0,64,3,0,0.0,185.0,29.5,0,0.0,183.0,36.8,3,2,106.0,555.0,43.0,930.0
1.0,64,3,0,0.0,183.0,36.8,0,0.0,185.0,29.5,3,2,43.0,930.0,106.0,555.0
1.0,64,3,0,0.0,183.0,25.9,0,1.0,196.0,26.7,3,2,83.0,685.0,60.0,799.0
1.0,64,3,0,1.0,196.0,26.7,0,0.0,183.0,25.9,3,2,60.0,799.0,83.0,685.0
1.0,64,3,0,0.0,193.0,29.1,0,0.0,175.0,32.8,3,2,74.0,721.0,28.0,1425.0
1.0,64,3,0,0.0,175.0,32.8,0,0.0,193.0,29.1,3,2,28.0,1425.0,74.0,721.0
1.0,64,3,9,0.0,198.0,26.8,0,0.0,183.0,23.8,3,2,12.0,2855.0,24.0,1605.0
1.0,64,3,0,0.0,183.0,23.8,9,0.0,198.0,26.8,3,2,24.0,1605.0,12.0,2855.0
1.0,64,3,14,0.0,183.0,24.1,0,0.0,191.0,35.9,3,2,19.0,2050.0,54.0,860.0
1.0,64,3,0,0.0,191.0,35.9,14,0.0,183.0,24.1,3,2,54.0,860.0,19.0,2050.0
1.0,64,3,0,0.0,193.0,32.9,0,1.0,188.0,35.2,3,2,100.0,574.0,50.0,880.0
1.0,64,3,0,1.0,188.0,35.2,0,0.0,193.0,32.9,3,2,50.0,880.0,100.0,574.0
1.0,64,3,0,0.0,191.0,27.5,0,0.0,188.0,31.1,3,2,31.0,1250.0,73.0,732.0
1.0,64,3,0,0.0,188.0,31.1,0,0.0,191.0,27.5,3,2,73.0,732.0,31.0,1250.0
1.0,64,3,0,0.0,183.0,38.0,0,0.0,188.0,26.7,3,2,90.0,647.0,35.0,1094.0
1.0,64,3,0,0.0,188.0,26.7,0,0.0,183.0,38.0,3,2,35.0,1094.0,90.0,647.0
1.0,64,3,0,0.0,191.0,31.9,0,1.0,193.0,20.5,3,2,25.0,1485.0,39.0,1019.0
1.0,64,3,0,1.0,193.0,20.5,0,0.0,191.0,31.9,3,2,39.0,1019.0,25.0,1485.0
1.0,64,3,0,0.0,185.0,21.4,0,0.0,188.0,24.0,3,2,42.0,978.0,38.0,1021.0
1.0,64,3,0,0.0,188.0,24.0,0,0.0,185.0,21.4,3,2,38.0,1021.0,42.0,978.0
1.0,64,3,0,0.0,201.0,27.4,15,0.0,188.0,26.4,3,2,58.0,814.0,20.0,1890.0
1.0,64,3,15,0.0,188.0,26.4,0,0.0,201.0,27.4,3,2,20.0,1890.0,58.0,814.0
1.0,64,3,0,0.0,196.0,23.6,0,0.0,183.0,32.7,3,2,94.0,631.0,69.0,763.0
1.0,64,3,0,0.0,183.0,32.7,0,0.0,196.0,23.6,3,2,69.0,763.0,94.0,631.0
1.0,64,3,0,0.0,183.0,26.8,0,0.0,183.0,26.2,3,2,48.0,901.0,41.0,987.0
1.0,64,3,0,0.0,183.0,26.2,0,0.0,183.0,26.8,3,2,41.0,987.0,48.0,901.0
1.0,64,3,1,0.0,188.0,35.8,0,1.0,191.0,26.4,3,3,1.0,7160.0,198.0,292.0
1.0,64,3,0,1.0,191.0,26.4,1,0.0,188.0,35.8,3,3,198.0,292.0,1.0,7160.0
1.0,64,3,16,0.0,185.0,21.1,0,0.0,185.0,19.6,3,3,21.0,1840.0,159.0,372.0
1.0,64,3,0,0.0,185.0,19.6,16,0.0,185.0,21.1,3,3,159.0,372.0,21.0,1840.0
1.0,64,3,10,0.0,196.0,26.1,0,1.0,193.0,21.2,3,3,13.0,2750.0,56.0,839.0
1.0,64,3,0,1.0,193.0,21.2,10,0.0,196.0,26.1,3,3,56.0,839.0,13.0,2750.0
1.0,64,3,7,0.0,191.0,21.6,0,0.0,170.0,30.6,3,3,8.0,3345.0,37.0,1025.0
1.0,64,3,0,0.0,170.0,30.6,7,0.0,191.0,21.6,3,3,37.0,1025.0,8.0,3345.0
1.0,64,3,3,0.0,198.0,27.1,0,0.0,191.0,27.9,3,3,5.0,5150.0,45.0,915.0
1.0,64,3,0,0.0,191.0,27.9,3,0.0,198.0,27.1,3,3,45.0,915.0,5.0,5150.0
1.0,64,3,13,0.0,198.0,25.9,0,0.0,183.0,34.9,3,3,16.0,2410.0,29.0,1395.0
1.0,64,3,0,0.0,183.0,34.9,13,0.0,198.0,25.9,3,3,29.0,1395.0,16.0,2410.0
1.0,64,3,0,0.0,196.0,26.9,0,0.0,185.0,24.6,3,3,22.0,1742.0,33.0,1140.0
1.0,64,3,0,0.0,185.0,24.6,0,0.0,196.0,26.9,3,3,33.0,1140.0,22.0,1742.0
1.0,64,3,6,0.0,188.0,19.9,0,0.0,185.0,29.5,3,3,9.0,3335.0,106.0,555.0
1.0,64,3,0,0.0,185.0,29.5,6,0.0,188.0,19.9,3,3,106.0,555.0,9.0,3335.0
1.0,64,3,5,0.0,188.0,25.4,0,0.0,183.0,25.9,3,3,6.0,3470.0,83.0,685.0
1.0,64,3,0,0.0,183.0,25.9,5,0.0,188.0,25.4,3,3,83.0,685.0,6.0,3470.0
1.0,64,3,9,0.0,198.0,26.8,0,0.0,193.0,29.1,3,3,12.0,2855.0,74.0,721.0
1.0,64,3,0,0.0,193.0,29.1,9,0.0,198.0,26.8,3,3,74.0,721.0,12.0,2855.0
1.0,64,3,0,0.0,193.0,32.9,14,0.0,183.0,24.1,3,3,100.0,574.0,19.0,2050.0
1.0,64,3,14,0.0,183.0,24.1,0,0.0,193.0,32.9,3,3,19.0,2050.0,100.0,574.0
1.0,64,3,4,0.0,183.0,24.2,0,0.0,191.0,27.5,3,3,4.0,5255.0,31.0,1250.0
1.0,64,3,0,0.0,191.0,27.5,4,0.0,183.0,24.2,3,3,31.0,1250.0,4.0,5255.0
1.0,64,3,8,0.0,196.0,25.4,0,0.0,183.0,38.0,3,3,10.0,3065.0,90.0,647.0
1.0,64,3,0,0.0,183.0,38.0,8,0.0,196.0,25.4,3,3,90.0,647.0,10.0,3065.0
1.0,64,3,0,0.0,185.0,21.4,0,0.0,191.0,31.9,3,3,42.0,978.0,25.0,1485.0
1.0,64,3,0,0.0,191.0,31.9,0,0.0,185.0,21.4,3,3,25.0,1485.0,42.0,978.0
1.0,64,3,0,0.0,201.0,27.4,0,0.0,196.0,23.6,3,3,58.0,814.0,94.0,631.0
1.0,64,3,0,0.0,196.0,23.6,0,0.0,201.0,27.4,3,3,94.0,631.0,58.0,814.0
1.0,64,3,2,0.0,193.0,24.6,0,0.0,183.0,26.8,3,3,3.0,5770.0,48.0,901.0
